tulo/meno,momenttitaso,momenttinumerot,linkki,1.momentti,2.momentti,3.momentti,nimi,poistettava momentti,numero,Lib budjetti,Leikattavaa momentista,Liikennevalo,Perustelu,suhdeluku leikkauksiin,Leikkausten kategorisointi
meno,2,32.40.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/32/40/40.html,32. MARKKINA- JA KILPAILUMINISTERIÖ HALLINNONALA (entinen TYÖ- JA ELINKEINOMINISTERIÖ),40. Yritysten erityisrahoitus,,40. Yritysten erityisrahoitus,,88 373 000,0,−88 373 000,Leikataan / Tehoton,,"−100,00%",Yritystuet
meno,3,32.40.42.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/32/40/42/42.html,32. MARKKINA- JA KILPAILUMINISTERIÖ HALLINNONALA (entinen TYÖ- JA ELINKEINOMINISTERIÖ),40. Yritysten erityisrahoitus,42. Valtiontuki sähköhuollon varmistamiseksi (arviomääräraha),42. Valtiontuki sähköhuollon varmistamiseksi (arviomääräraha),,1 000 000,0,−1 000 000,Leikataan / Tehoton,"Enontekiön kunnalle ei tule maksaa aluetukea, vaan siellä asuvien on maksettava sähköverkkonsa kulut itse. Käsivarren läpi ei kulje Suomen kantaverkkoja, joten senkään puolesta aluetuki ei ole perusteltu.","−100,00%",
meno,3,32.40.47.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/32/40/47/47.html,32. MARKKINA- JA KILPAILUMINISTERIÖ HALLINNONALA (entinen TYÖ- JA ELINKEINOMINISTERIÖ),40. Yritysten erityisrahoitus,47. Finnvera Oyj:n tappiokorvaukset (arviomääräraha),47. Finnvera Oyj:n tappiokorvaukset (arviomääräraha),,25 153 000,0,−25 153 000,Leikataan / Tehoton,Finnvera Oyj:n luotto- ja takaustoiminnasta aiheutuvien tappioiden osittaiseen korvaamiseen sekä Finnvera Oyj:lle maksettavaan korkotukeen varattu määräraha. Valtion ei tule oman rahoitusyhtiönsä kautta luotottaa yksityisiä yrityksiä vaan rahoituksen on järjestyttävä kokonaan yksityisesti. Luottotappioiden ulkoistaminen veronmaksajan maksettavaksi ei ole perusteltua.,"−100,00%",
meno,3,32.40.48.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/32/40/48/48.html,32. MARKKINA- JA KILPAILUMINISTERIÖ HALLINNONALA (entinen TYÖ- JA ELINKEINOMINISTERIÖ),40. Yritysten erityisrahoitus,48. Korko- ja muu tuki julkisesti tuetuille vienti- ja alusluotoille (arviomääräraha),48. Korko- ja muu tuki julkisesti tuetuille vienti- ja alusluotoille (arviomääräraha),,61 200 000,0,−61 200 000,Leikataan / Tehoton,"Finnvera Oyj:n omistama vientiluottojen rahoitusta tarjoava ja korontasausta hallinnoiva Suomen Vientiluotto Oy poistetaan valtion budjetista ja valtion omistuksesta. Yritystuet vääristävät markkinoita valiten voittajat ja kohdentaen resursseja markkinoita tehottomammin. Valtio vääristää kilpailua tukiessaan yhden alan pääomariskiä. Jos hankkeet eivät ole tarpeeksi arvokkaita ilman subventoitua lainaa, ei niitä tulisi tehdä. Luottoriski asetetaan tarpeetta kaikkien kansalaisten vastuulle, eikä yksityisille rahoitusmarkkinoille. Kansainväliseen tukikilpailuun ei tule lähteä, ja Suomen tulee EU-tasolla ajaa näidenkin markkinoita vääristävien yritystukien poistamista.","−100,00%",
meno,3,32.40.60.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/32/40/60/60.html,32. MARKKINA- JA KILPAILUMINISTERIÖ HALLINNONALA (entinen TYÖ- JA ELINKEINOMINISTERIÖ),40. Yritysten erityisrahoitus,60. Siirrot hallinnonalan rahastoihin (arviomääräraha),60. Siirrot hallinnonalan rahastoihin (arviomääräraha),,1 020 000,0,−1 020 000,Leikataan / Tehoton,"Finveran roolia ei tule kasvattaa, eikä sillä tule olla roolia mukamas markkinapuutteiden korvaamisessa kasvurahoituksen tarjoajana. Yksityinen pääomamarkkina toimii Liberaalipuolueen näkemyksestä riittävän tehokkaasti. Momentin toinen käyttökohde, eli Huoltovarmuusrahaston pitää pyrkiä kustannusvastaavuuteen toiminnassaan, eikä rahoittaa varastojen korvausta budjetista. Huoltovarmuuskeskuksen lisäysehdotus 32.01.11. on päälekkäinen tämän kanssa.","−100,00%",
meno,3,32.40.82.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/32/40/82poistettava/82poistettava.html,32. MARKKINA- JA KILPAILUMINISTERIÖ HALLINNONALA (entinen TYÖ- JA ELINKEINOMINISTERIÖ),40. Yritysten erityisrahoitus,82. Lainat Finnvera Oyj:n varainhankintaan (arviomääräraha),82. Lainat Finnvera Oyj:n varainhankintaan (arviomääräraha),poistettava momentti hallituksen esityksessä,0,0,0,Leikataan / Tehoton,Poistuu hallituksen esityksessä ja korvataan toisessa momentissa.,"0,00%",
meno,3,32.40.88.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/32/40/88/88.html,32. MARKKINA- JA KILPAILUMINISTERIÖ HALLINNONALA (entinen TYÖ- JA ELINKEINOMINISTERIÖ),40. Yritysten erityisrahoitus,88. Pääomasijoitus Suomen Teollisuussijoitus Oy:lle (siirtomääräraha 3 v),88. Pääomasijoitus Suomen Teollisuussijoitus Oy:lle (siirtomääräraha 3&nbsp;v),,0,0,0,Leikataan / Tehoton,"Riskinotto ei ole valtion ydintehtävä. Ratkaisu kasvuun ei ole lisätä valtiota, vaan vähentää valtiota.","0,00%",
meno,2,32.50.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/32/50/50.html,32. MARKKINA- JA KILPAILUMINISTERIÖ HALLINNONALA (entinen TYÖ- JA ELINKEINOMINISTERIÖ),50. Kotoutuminen ja kansainvälinen osaaminen,,50. Kotoutuminen ja kansainvälinen osaaminen,,351 853 000,351 853 000,0,Tärkeä / Tehokas,,"0,00%",Kotouttaminen
meno,3,32.50.03.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/32/50/03/03.html,32. MARKKINA- JA KILPAILUMINISTERIÖ HALLINNONALA (entinen TYÖ- JA ELINKEINOMINISTERIÖ),50. Kotoutuminen ja kansainvälinen osaaminen,03. Kotoutumisen ja työvoiman maahanmuuton edistäminen (siirtomääräraha 2 v),03. Kotoutumisen ja työvoiman maahanmuuton edistäminen (siirtomääräraha 2&nbsp;v),,2 109 000,2 109 000,0,Liikkumavaraa,Kotouttamisen määrärahat ovat yleisesti hyödyllistä valtion rahankäyttöä. Hallitus poisti järjestöavustukset osaamiskeskuksilta kuten Liberaalipuolue 2024 ehdotti. Tämä nykyinen momentti jätetään hallituksen esityksen mukaisesti.,"0,00%",
meno,3,32.50.30.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/32/50/30/30.html,32. MARKKINA- JA KILPAILUMINISTERIÖ HALLINNONALA (entinen TYÖ- JA ELINKEINOMINISTERIÖ),50. Kotoutuminen ja kansainvälinen osaaminen,30. Valtion korvaukset kotoutumisen edistämisestä (arviomääräraha),30. Valtion korvaukset kotoutumisen edistämisestä (arviomääräraha),,349 744 000,349 744 000,0,Tärkeä / Tehokas,Kotouttamisen määrärahat ovat hyödyllistä valtion rahankäyttöä. Ukrainalaisia pakolaisia syytä kotouttaa myös tulevana vuonna. Julkisesti tarjottavan tulkkauksen määrää suhteessa kannusteeseen virallisen kielenopiskeluun voidaan tarkastella. Vastuuta kielen oppimisesta voidaan antaa maahantulijoille entistä enemmän.,"0,00%",
meno,1,33.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/33/33.html,33. SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,,,33. SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,,14 840 347 000,14 395 099 300,−445 247 700,Tärkeä / Tehokas,,"−3,00%",
meno,2,33.01.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/33/01/01.html,33. SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,01. Hallinto,,01. Hallinto,,153 890 000,138 476 400,−15 413 600,Liikkumavaraa,,"−10,02%",Hallinto
meno,3,33.01.01.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/33/01/01/01.html,33. SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,01. Hallinto,01. Sosiaali- ja terveysministeriön toimintamenot (siirtomääräraha 2 v),01. Sosiaali- ja terveysministeriön toimintamenot (siirtomääräraha 2&nbsp;v),,39 844 000,39 445 500,−398 500,Liikkumavaraa,Prosenttiyksikön tehostus hallituksen 2024 ehdottaman noin kahden prosenttiyksikön lisäksi.,"−1,00%",
meno,3,33.01.04.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/33/01/04/04.html,33. SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,01. Hallinto,04. Valtion mielisairaaloiden toimintamenot (siirtomääräraha 2 v),04. Valtion mielisairaaloiden toimintamenot (siirtomääräraha 2&nbsp;v),,2 083 000,2 083 000,0,Tärkeä / Tehokas,"Valtion mielisairaaloiden toimintamenot, säilytetään ennallaan.","0,00%",
meno,3,33.01.05.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/33/01/05/05.html,33. SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,01. Hallinto,05. Terveyden ja hyvinvoinnin laitoksen alaisten lastensuojeluyksiköiden toimintamenot (siirtomääräraha 2 v),05. Terveyden ja hyvinvoinnin laitoksen alaisten lastensuojeluyksiköiden toimintamenot (siirtomääräraha 2&nbsp;v),,5 310 000,5 310 000,0,Tärkeä / Tehokas,"THL:n lastensuojeluyksiköiden toimintamenojen maksamiseen tarkoitettu määräraha, momentti säilytetään ennallaan.","0,00%",
meno,3,33.01.06.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/33/01/06/06.html,33. SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,01. Hallinto,06. Terveyden ja hyvinvoinnin laitoksen alaisen vankiterveydenhuollon yksikön toimintamenot (siirtomääräraha 2 v),06. Terveyden ja hyvinvoinnin laitoksen alaisen vankiterveydenhuollon yksikön toimintamenot (siirtomääräraha 2&nbsp;v),,23 766 000,23 766 000,0,Liikkumavaraa,"THL:n vankiterveydenhuollon yksikön toimintamenot, momentti säilytetään ennallaan. Vantaan vankilan laajentaminen on lisännyt tarvetta.","0,00%",
meno,3,33.01.07.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/33/01/07/07.html,33. SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,01. Hallinto,07. Sosiaaliturva-asioiden muutoksenhakulautakunnan toimintamenot (siirtomääräraha 3 v),07. Sosiaaliturva-asioiden muutoksenhakulautakunnan toimintamenot (siirtomääräraha 3&nbsp;v),,9 731 000,97 000,−9 634 000,Leikataan / Tehoton,"Sosiaaliturva-asioiden muutoksenhakulautakunnan toimintamenot, momentilta leikataan 99 %. Siirtymällä perustuloon sosiaaliturvan määräytymisperusteet yksinkertaistuvat merkittävästi, joten tarve muutoksenhaulle poistuu lähes täysin. Momentille jätetyt varat käytetään esimerkiksi maksatusvirheiden ja muiden vastaavien tilanteiden käsittelyyn.","−99,00%",
meno,3,33.01.08.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/33/01/08/08.html,33. SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,01. Hallinto,08. Vankiterveydenhuollon yksikön ulkopuoliset terveyspalvelut (arviomääräraha),08. Vankiterveydenhuollon yksikön ulkopuoliset terveyspalvelut (arviomääräraha),,8 527 000,8 527 000,0,Liikkumavaraa,"Vankiterveydenhuollon yksikön ostopalveluna tehtävien terveydenhoitopalveluiden maksamiseen tarkoitettu määräraha, momentti säilytetään ennallaan.","0,00%",
meno,3,33.01.25.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/33/01/25/25.html,33. SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,01. Hallinto,25. Sosiaali- ja terveydenhuollon valtakunnallinen tiedonhallinta (siirtomääräraha 3 v),25. Sosiaali- ja terveydenhuollon valtakunnallinen tiedonhallinta (siirtomääräraha 3&nbsp;v),,21 355 000,17 084 000,−4 271 000,Liikkumavaraa,"Sote-tietojärjestelmiä täytyy tehdä halvemmalla. Leikkaus tähän pakottaa priorisoimaan tietojärjestelmiä ja etsimään kustannussäästöjä. Sote-rahansiirrot hyvinvointialueille tulisi mennä korvamerkitsemättömästi, jolloin alueet joutuisivat edes priorisoimaan tehtäviään eikä piikki olisi monessa paikkaa auki.","−20,00%",
meno,3,33.01.29.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/33/01/29/29.html,33. SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,01. Hallinto,29. Sosiaali- ja terveysministeriön hallinnonalan arvonlisäveromenot (arviomääräraha),29. Sosiaali- ja terveysministeriön hallinnonalan arvonlisäveromenot (arviomääräraha),,37 000 000,35 889 900,−1 110 100,Liikkumavaraa,STM:n hallinnonalan arvonlisäveromenot on suhteutettu hallinnonalan muutoksiin.,"−3,00%",
meno,3,33.01.66.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/33/01/66/66.html,33. SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,01. Hallinto,66. Kansainväliset jäsenmaksut ja maksuosuudet (siirtomääräraha 2 v),66. Kansainväliset jäsenmaksut ja maksuosuudet (siirtomääräraha 2&nbsp;v),,6 274 000,6 274 000,0,Liikkumavaraa,"Kansainvälisten järjestöjen jäsenmaksut, momentti säilytetään ennallaan. WHO on tärkeä kansainvälinen järjestö terveysturvallisuuden varmistamiseen. Kansainvälisissä järjestöissäkin olisi pyrittävä kustannussäästöihin.","0,00%",
meno,2,33.02.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/33/02/02.html,33. SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,02. Valvonta,,02. Valvonta,,54 990 000,46 082 700,−8 907 300,Liikkumavaraa,,"−16,20%",Hallinto
meno,3,33.02.03.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/33/02/03/03.html,33. SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,02. Valvonta,03. Säteilyturvakeskuksen toimintamenot (siirtomääräraha 2 v),03. Säteilyturvakeskuksen toimintamenot (siirtomääräraha 2&nbsp;v),,18 767 000,16 890 300,−1 876 700,Liikkumavaraa,"Ydinvoimaa tarvitaan Suomeen lisää. Sarjatuotettujen pienydinvoimaloiden tyyppihyväksyminen voi vähentää työmäärää, jolloin virastoa ei ole tarpeen kasvattaa. Puolueen visiossa on vähentää säätelyä ja vähentämisen täytyy koskea myös ydinvoimaa. Suomen osallisuus ydinsulkusopimuksessa on kyseenalaista, koska haluamme Nato-jäsenyyden kautta liittolaisten ydinaseiden hyödyn.","−10,00%",
meno,3,33.02.05.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/33/02/05poistettava/05poistettava.html,33. SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,02. Valvonta,05. Sosiaali- ja terveysalan lupa- ja valvontaviraston toimintamenot (siirtomääräraha 2 v),05. Sosiaali- ja terveysalan lupa- ja valvontaviraston toimintamenot (siirtomääräraha 2&nbsp;v),poistettava momentti hallituksen esityksessä,0,0,0,Liikkumavaraa,Aluehallintouudistus poistaa erillisen STM:n alaisen viraston ja siirtää sen VM:n alle uudeksi Lupa- ja valvontavirastoksi jonka määrärahoja säilytetään.,"0,00%",
meno,3,33.02.06.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/33/02/06/06.html,33. SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,02. Valvonta,06. Lääkealan turvallisuus- ja kehittämiskeskuksen toimintamenot (siirtomääräraha 2 v),06. Lääkealan turvallisuus- ja kehittämiskeskuksen toimintamenot (siirtomääräraha 2&nbsp;v),,4 601 000,3 680 800,−920 200,Liikkumavaraa,Lääkealan turvallisuus- ja kehittämiskeskuksen tehtäviä priorisoidaan siinä määrin kun on mahdollista lääkeasioiden turvallisuutta vaarantamatta. Apteekkien määräsääntelystä luovutaan. Tehtävien vähentymisen ja tehostamisen myötä toimintamenoista voidaan leikata 20 %.,"−20,00%",
meno,3,33.02.07.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/33/02/07/07.html,33. SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,02. Valvonta,07. Lupa- ja valvontaviraston työsuojeluosaston toimintamenot (siirtomääräraha 2 v),07. Lupa- ja valvontaviraston työsuojeluosaston toimintamenot (siirtomääräraha 2&nbsp;v),,29 482 000,23 585 600,−5 896 400,Liikkumavaraa,"Työsuojelun piiriin kuuluvien valvonta ja lupa-asioita karsimisen myötä myös toimintamenoja voidaan leikata 20 %:lla. Myös hallituksen esityksessä nähdään Työsuojeluvalvonnan tuottavuudessa, kattavuudessa ja vaikuttavuudessa olevan merkittävästi parannettavaa. ","−20,00%",
meno,3,33.02.08.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/33/02/08/08.html,33. SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,02. Valvonta,08. Sosiaali- ja terveysalan tietolupaviranomaisen toimintamenot (siirtomääräraha 2 v),08. Sosiaali- ja terveysalan tietolupaviranomaisen toimintamenot (siirtomääräraha 2&nbsp;v),,2 140 000,1 926 000,−214 000,Liikkumavaraa,"Henkilöstömenoista leikataan 10%. Omakustanneperiaatetta harkittava, koska nyt vain noin 20 % menoista pystytään kattamaan maksuilla.","−10,00%",
meno,3,33.02.20.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/33/02/20poistettava/20poistettava.html,33. SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,02. Valvonta,20. Oikeuslääketieteellisen kuolemansyyn selvittämisen menot (arviomääräraha),20. Oikeuslääketieteellisen kuolemansyyn selvittämisen menot (arviomääräraha),poistettava momentti hallituksen esityksessä,0,0,0,Liikkumavaraa,"Ruuminavauksen keskimääräistä kustannusta tulee vähentää. Kriteeristöä tarvittavista oikeuslääketieteellisistä ruuminavauksista tulee keventää niissä tapauksissa, joissa se ei vaaranna oikeusturvan toteutumista ja rikosten selvittämistä. 33.03.04","0,00%",
meno,2,33.03.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/33/03/03.html,33. SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,03. Tutkimus- ja kehittämistoiminta,,03. Tutkimus- ja kehittämistoiminta,,122 220 000,99 682 600,−22 537 400,Liikkumavaraa,,"−18,44%",Yritystuet
meno,3,33.03.04.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/33/03/04/04.html,33. SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,03. Tutkimus- ja kehittämistoiminta,04. Terveyden ja hyvinvoinnin laitoksen toimintamenot (siirtomääräraha 2 v),04. Terveyden ja hyvinvoinnin laitoksen toimintamenot (siirtomääräraha 2&nbsp;v),,89 447 000,77 262 300,−12 184 700,Liikkumavaraa,"THL:n toimintamenoista leikataan 10 % toiminnan tehostamiseksi. Lisäksi momentille hallituksen siirtämä 33.02.20 Oikeuslääketieteellisen kuolemansyyn selvittämisen menot määrärahoista leikataan 3,6 M€, koska ruuminavauksen keskimääräistä kustannusta tulee vähentää. Kriteeristöä tarvittavista oikeuslääketieteellisistä ruuminavauksista tulee keventää niissä tapauksissa, joissa se ei vaaranna oikeusturvan toteutumista ja rikosten selvittämistä.","−13,62%",
