year,fiscal_side,momentti_tunnusp,momentti_snimi,hallinnonala,actual_eur,has_structural_guardrail,structural_relation_types,source_rows,observed_months,data_as_of,is_complete_year,coverage_status
2007,expense,29.10.21.,Valtion yleissivistävän koulutuksen toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,308110986.91,true,moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved,7565,12,2007-12-01,true,complete
2007,expense,29.10.22.,Yliopistolaitoksen yhteiset menot,Maa- ja metsätalousministeriön hallinnonala,9689197.49,false,,6548,12,2007-12-01,true,complete
2007,expense,29.10.23.,Kansainvälisen henkilövaihdon keskuksen toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,979505.15,true,moved|moved|moved|moved,122,12,2007-12-01,true,complete
2007,expense,29.10.24.,Harjoittelukoulujen toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,4669892.18,true,moved|moved|moved|moved|moved|moved|moved|moved,626,12,2007-12-01,true,complete
2007,expense,29.10.25.,Yleissivistävän koulutuksen kehittäminen,Opetus- ja kulttuuriministeriön hallinnonala,5753743,true,moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved,854,12,2007-12-01,true,complete
2007,expense,29.10.30.,Valtionosuus ja -avustus yleissivistävän koulutuksen käyttökustannuksiin,Opetus- ja kulttuuriministeriön hallinnonala,1803926136.78,false,,303,12,2007-12-01,true,complete
2007,expense,29.10.34.,Valtionosuus oppilaitosten perustamiskustannuksiin,Opetus- ja kulttuuriministeriön hallinnonala,37938152.23,false,,34,12,2007-12-01,true,complete
2007,expense,29.10.51.,Valtionavustus järjestöille,Opetus- ja kulttuuriministeriön hallinnonala,521000,true,moved,2,12,2007-12-01,true,complete
2007,expense,29.20.21.,Valtion ammatillisen koulutuksen toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,29776374.74,true,moved|moved,952,12,2007-12-01,true,complete
2007,expense,29.20.22.,Ammattikorkeakoululaitoksen yhteiset menot,Opetus- ja kulttuuriministeriön hallinnonala,1948181.11,false,,387,12,2007-12-01,true,complete
2007,expense,29.20.24.,Työpaikalla tapahtuva oppiminen,Opetus- ja kulttuuriministeriön hallinnonala,2060866.13,true,moved|moved|moved|moved|moved|moved|moved,159,12,2007-12-01,true,complete
2007,expense,29.20.25.,Ammatillisen koulutuksen kehittäminen,Opetus- ja kulttuuriministeriön hallinnonala,1068183.01,true,moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved,686,12,2007-12-01,true,complete
2007,expense,29.20.30.,Valtionosuus ja -avustus ammatillisen koulutuksen käyttökustannuksiin,Opetus- ja kulttuuriministeriön hallinnonala,526358490.01,true,moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved,103,12,2007-12-01,true,complete
2007,expense,29.20.31.,Valtionosuus oppisopimuskoulutukseen,Opetus- ja kulttuuriministeriön hallinnonala,126663310,true,moved|moved,44,12,2007-12-01,true,complete
2007,expense,29.30.21.,Opetusalan koulutuskeskuksen toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,422759.82,true,moved|moved,592,12,2007-12-01,true,complete
2007,expense,29.30.22.,Opetustoimen henkilöstökoulutus ja eräät muut menot,Opetus- ja kulttuuriministeriön hallinnonala,4527797.48,true,moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved,691,12,2007-12-01,true,complete
2007,expense,29.30.25.,Aikuiskoulutuksen kehittäminen,Opetus- ja kulttuuriministeriön hallinnonala,2167884.15,true,moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved,823,12,2007-12-01,true,complete
2007,expense,29.30.30.,Valtionosuus kansalaisopistojen käyttökustannuksiin,Opetus- ja kulttuuriministeriön hallinnonala,79504570,true,moved|moved|moved|moved,58,12,2007-12-01,true,complete
2007,expense,29.30.31.,Valtionosuus ja -avustus ammatilliseen lisäkoulutukseen,Opetus- ja kulttuuriministeriön hallinnonala,115981154.34,true,moved|moved|moved|moved|moved|moved|moved|moved,69,12,2007-12-01,true,complete
2007,expense,29.30.34.,Valtionavustus aikuisten koulutustason kohottamisohjelmaan,Sisäasiainministeriön hallinnonala,1248485.68,false,,30,12,2007-12-01,true,complete
2007,expense,29.30.50.,Valtionosuus kansanopistojen käyttökustannuksiin,Opetus- ja kulttuuriministeriön hallinnonala,47170230,true,moved|moved|moved|moved,51,12,2007-12-01,true,complete
2007,expense,29.30.51.,Valtionosuus ammatillisten erikoisoppilaitosten käyttökustannuksiin,Opetus- ja kulttuuriministeriön hallinnonala,16948975,true,moved,25,12,2007-12-01,true,complete
2007,expense,29.30.52.,Valtionosuus ja -avustus aikuiskoulutuksen perustamiskustannuksiin,Opetus- ja kulttuuriministeriön hallinnonala,284160,false,,17,12,2007-12-01,true,complete
2007,expense,29.30.53.,Valtionavustus järjestöille,Opetus- ja kulttuuriministeriön hallinnonala,9578000,true,moved|moved|moved|moved|moved|moved|moved|moved,16,12,2007-12-01,true,complete
2007,expense,29.30.55.,Valtionosuus opintokeskusten käyttökustannuksiin,Opetus- ja kulttuuriministeriön hallinnonala,11555119,true,moved|moved|moved|moved|moved|moved,14,12,2007-12-01,true,complete
2007,expense,29.30.56.,Valtionosuus kesäyliopistojen käyttökustannuksiin,Opetus- ja kulttuuriministeriön hallinnonala,4493418,true,moved|moved|moved|moved,36,12,2007-12-01,true,complete
2007,expense,29.40.21.,Valtion yleissivistävän koulutuksen toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,1968416.53,true,moved|moved|moved|moved,282,12,2007-12-01,true,complete
2007,expense,29.40.22.,Ammattikorkeakoululaitoksen yhteiset menot,Opetus- ja kulttuuriministeriön hallinnonala,1593678.96,false,,307,12,2007-12-01,true,complete
2007,expense,29.40.25.,Ammattikorkeakoulujen kehittäminen,Opetus- ja kulttuuriministeriön hallinnonala,2644511.8,true,moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved,777,12,2007-12-01,true,complete
2007,expense,29.40.30.,Valtionosuus ja -avustus kunnallisten ja yksityisten ammattikorkeakoulujen käyttökustannuksiin,Opetus- ja kulttuuriministeriön hallinnonala,363112395.35,false,,77,12,2007-12-01,true,complete
2007,expense,29.40.34.,Valtionosuus yleissivistävien ja ammatillisten oppilaitosten sekä ammattikorkeakoulujen perustamiskustannuksiin,Opetus- ja kulttuuriministeriön hallinnonala,7536576.77,false,,15,12,2007-12-01,true,complete
2007,expense,29.50.21.,Yliopistojen toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,1022244213.75,true,moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved,20264,12,2007-12-01,true,complete
2007,expense,29.50.22.,Yliopistolaitoksen yhteiset menot,Opetus- ja kulttuuriministeriön hallinnonala,16236265.91,false,,1621,12,2007-12-01,true,complete
2007,expense,29.50.23.,Kansalliskirjaston toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,12680823.61,false,,575,12,2007-12-01,true,complete
2007,expense,29.50.24.,Harjoittelukoulujen toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,69928532.67,true,moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved,3675,12,2007-12-01,true,complete
2007,expense,29.60.21.,Suomen Akatemian toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,23475786.01,true,moved|moved|moved,797,12,2007-12-01,true,complete
2007,expense,29.60.22.,Arkistolaitoksen toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,13969606.99,true,moved|moved,785,12,2007-12-01,true,complete
2007,expense,29.60.23.,Kotimaisten kielten tutkimuskeskuksen toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,1811156.95,true,moved|moved,470,12,2007-12-01,true,complete
2007,expense,29.60.24.,Työpaikalla tapahtuva oppiminen,Opetus- ja kulttuuriministeriön hallinnonala,2255164.93,true,moved|moved|moved|moved|moved|moved,632,12,2007-12-01,true,complete
2007,expense,29.60.25.,Ammatillisen koulutuksen kehittäminen,Opetus- ja kulttuuriministeriön hallinnonala,1068301.42,true,moved|rename|moved|rename|moved|rename|moved|rename|moved|rename,275,12,2007-12-01,true,complete
2007,expense,29.60.30.,Valtionosuus ja -avustus ammatillisen koulutuksen käyttökustannuksiin,Opetus- ja kulttuuriministeriön hallinnonala,133000,true,moved|moved,4,12,2007-12-01,true,complete
2007,expense,29.60.50.,Suomen Akatemian tutkimusmäärärahat,Kauppa- ja teollisuusministeriön hallinnonala,87591750.24,false,,6176,12,2007-12-01,true,complete
2007,expense,29.60.53.,Veikkauksen ja raha-arpajaisten voittovarat tieteen edistämiseen,Opetus- ja kulttuuriministeriön hallinnonala,75551629.66,false,,2338,12,2007-12-01,true,complete
2007,expense,29.60.66.,Rahoitusosuudet kansainvälisille järjestöille,Opetus- ja kulttuuriministeriön hallinnonala,12282439.8,true,moved,4,12,2007-12-01,true,complete
2007,expense,29.60.76.,Kiinteistöjen hankinta,Opetus- ja kulttuuriministeriön hallinnonala,0,false,,1,12,2007-12-01,true,complete
2007,expense,29.69.22.,Opetustoimen henkilöstökoulutus ja eräät muut menot,Opetus- ja kulttuuriministeriön hallinnonala,10705224.8,true,moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved,713,12,2007-12-01,true,complete
2007,expense,29.69.25.,Aikuiskoulutuksen kehittäminen,Opetus- ja kulttuuriministeriön hallinnonala,604667.68,true,moved|moved|moved|moved|moved|moved|moved|moved|moved,510,12,2007-12-01,true,complete
2007,expense,29.69.30.,Valtionosuus kansalaisopistojen käyttökustannuksiin,Opetus- ja kulttuuriministeriön hallinnonala,120000,true,moved,2,12,2007-12-01,true,complete
2007,expense,29.69.34.,Valtionavustus aikuisten koulutustason kohottamisohjelmaan,Sisäasiainministeriön hallinnonala,24039910.15,false,,163,12,2007-12-01,true,complete
2007,expense,29.69.50.,Valtionosuus kansanopistojen käyttökustannuksiin,Opetus- ja kulttuuriministeriön hallinnonala,165000,true,moved,2,12,2007-12-01,true,complete
2007,expense,29.69.52.,Valtionosuus ja -avustus aikuiskoulutuksen perustamiskustannuksiin,Opetus- ja kulttuuriministeriön hallinnonala,570195,false,,16,12,2007-12-01,true,complete
2007,expense,29.69.55.,Valtionosuus opintokeskusten käyttökustannuksiin,Opetus- ja kulttuuriministeriön hallinnonala,93000,true,moved,2,12,2007-12-01,true,complete
2007,expense,29.70.22.,Opintotuen muutoksenhakulautakunnan toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,622059.05,false,,199,12,2007-12-01,true,complete
2007,expense,29.70.52.,Opintolainojen valtiontakaus ja korkotuki,Opetus- ja kulttuuriministeriön hallinnonala,31429700.89,false,,22,12,2007-12-01,true,complete
2007,expense,29.70.55.,Opintoraha ja asumislisä,Opetus- ja kulttuuriministeriön hallinnonala,644984116.95,false,,16,12,2007-12-01,true,complete
2007,expense,29.70.57.,Korkeakouluopiskelijoiden ateriatuki,Opetus- ja kulttuuriministeriön hallinnonala,23745711.51,false,,5,12,2007-12-01,true,complete
2007,expense,29.70.58.,Avustus vuokrakustannusten korvaamiseen,Opetus- ja kulttuuriministeriön hallinnonala,4097169.78,false,,16,12,2007-12-01,true,complete
2007,expense,29.70.59.,Koulumatkatuki,Opetus- ja kulttuuriministeriön hallinnonala,31988827.06,false,,5,12,2007-12-01,true,complete
2007,expense,29.80.21.,Taiteen keskustoimikunnan ja taidetoimikuntien toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,2903594.48,true,moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved,1096,12,2007-12-01,true,complete
2007,expense,29.80.22.,Valtion taidemuseon toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,16193928.51,true,moved|moved|moved|moved,1021,12,2007-12-01,true,complete
2007,expense,29.80.23.,Suomenlinnan hoitokunnan toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,2671812.74,true,moved|moved,574,12,2007-12-01,true,complete
2007,expense,29.80.24.,Museoviraston toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,16419828.29,true,moved|moved|moved|moved,1542,12,2007-12-01,true,complete
2007,expense,29.80.25.,Näkövammaisten kirjaston toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,3714882.3,true,moved|moved|moved|moved,426,12,2007-12-01,true,complete
2007,expense,29.80.26.,Suomen elokuva-arkiston toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,3167101.13,true,moved|moved|moved|moved,751,12,2007-12-01,true,complete
2007,expense,29.80.27.,Valtion elokuvatarkastamon toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,305218.23,true,moved|moved|moved|moved,309,12,2007-12-01,true,complete
2007,expense,29.80.28.,Venäjän ja Itä-Euroopan instituutin toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,763420.82,true,moved|moved,263,12,2007-12-01,true,complete
2007,expense,29.80.30.,Valtionosuudet ja -avustukset yleisten kirjastojen käyttökustannuksiin,Opetus- ja kulttuuriministeriön hallinnonala,74451000,true,moved|moved|moved|moved,22,12,2007-12-01,true,complete
2007,expense,29.80.31.,Valtionosuus ja -avustus teattereiden ja orkestereiden käyttökustannuksiin,Opetus- ja kulttuuriministeriön hallinnonala,13812000,true,moved,2,12,2007-12-01,true,complete
2007,expense,29.80.32.,Valtionosuudet ja -avustukset museoille,Opetus- ja kulttuuriministeriön hallinnonala,4470000,true,moved|moved,6,12,2007-12-01,true,complete
2007,expense,29.80.33.,Valtionosuus ja -avustus kuntien kulttuuritoimintaan,Opetus- ja kulttuuriministeriön hallinnonala,5540954,true,moved|moved|moved,23,12,2007-12-01,true,complete
2007,expense,29.80.34.,Valtionosuus yleisten kirjastojen perustamiskustannuksiin,Opetus- ja kulttuuriministeriön hallinnonala,6100000,true,moved|moved,4,12,2007-12-01,true,complete
2007,expense,29.80.40.,Korvaus Suomenlinnan Liikenne Oy:lle,Opetus- ja kulttuuriministeriön hallinnonala,230000,true,moved,13,12,2007-12-01,true,complete
2007,expense,29.80.50.,Eräät avustukset,Opetus- ja kulttuuriministeriön hallinnonala,9970233.54,true,moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved,91,12,2007-12-01,true,complete
2007,expense,29.80.51.,"Apurahat taiteilijoille, kirjailijoille ja kääntäjille",Opetus- ja kulttuuriministeriön hallinnonala,10961102.61,false,,18,12,2007-12-01,true,complete
2007,expense,29.80.52.,Veikkauksen ja raha-arpajaisten voittovarat taiteen edistämiseen,Opetus- ja kulttuuriministeriön hallinnonala,187016617.33,false,,1115,12,2007-12-01,true,complete
2007,expense,29.80.53.,Valtionavustus tilakustannuksiin,Opetus- ja kulttuuriministeriön hallinnonala,16794966,true,moved,2,12,2007-12-01,true,complete
2007,expense,29.80.54.,Valtionavustus Suomen Kansallisteatterin peruskorjauksen lainanhoitokuluihin,Opetus- ja kulttuuriministeriön hallinnonala,3627000,true,moved,2,12,2007-12-01,true,complete
2007,expense,29.80.70.,Kaluston hankinta,Opetus- ja kulttuuriministeriön hallinnonala,267652.49,true,moved|moved|moved|moved|moved|moved|moved,37,12,2007-12-01,true,complete
2007,expense,29.80.72.,Valtion taidemuseon kokoelmien kartuttaminen,Opetus- ja kulttuuriministeriön hallinnonala,493028.54,true,moved|moved,12,12,2007-12-01,true,complete
2007,expense,29.80.75.,Perusparannukset ja talonrakennukset,Opetus- ja kulttuuriministeriön hallinnonala,2089770.05,false,,378,12,2007-12-01,true,complete
2007,expense,29.80.95.,Kulttuuriympäristön suojelusta aiheutuvat menot,Opetus- ja kulttuuriministeriön hallinnonala,0,true,moved,1,12,2007-12-01,true,complete
2007,expense,29.88.21.,Suomen Akatemian toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,10657521.23,true,moved,166,12,2007-12-01,true,complete
2007,expense,29.88.22.,Arkistolaitoksen toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,552720.54,true,moved,144,12,2007-12-01,true,complete
2007,expense,29.88.23.,Kotimaisten kielten tutkimuskeskuksen toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,705257.16,true,moved,56,12,2007-12-01,true,complete
2007,expense,29.88.24.,Varastokirjaston toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,18643.17,true,moved,3,12,2007-12-01,true,complete
2007,expense,29.88.50.,Suomen Akatemian tutkimusmäärärahat,Kauppa- ja teollisuusministeriön hallinnonala,15982886.09,false,,2618,12,2007-12-01,true,complete
2007,expense,29.88.53.,Veikkauksen ja raha-arpajaisten voittovarat tieteen edistämiseen,Opetus- ja kulttuuriministeriön hallinnonala,2443357.62,false,,13,12,2007-12-01,true,complete
2007,expense,29.90.21.,Taiteen keskustoimikunnan ja taidetoimikuntien toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,473816.67,true,moved|moved|moved|moved|moved,555,12,2007-12-01,true,complete
2007,expense,29.90.22.,Valtion taidemuseon toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,1823632.74,true,moved|moved,130,12,2007-12-01,true,complete
2007,expense,29.90.23.,Suomenlinnan hoitokunnan toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,105855.94,true,moved,6,12,2007-12-01,true,complete
2007,expense,29.90.24.,Museoviraston toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,486180.13,true,moved|moved,226,12,2007-12-01,true,complete
2007,expense,29.90.25.,Näkövammaisten kirjaston toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,2116815.92,true,moved,95,12,2007-12-01,true,complete
2007,expense,29.90.26.,Suomen elokuva-arkiston toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,421221.33,true,moved|moved,62,12,2007-12-01,true,complete
2007,expense,29.90.27.,Valtion elokuvatarkastamon toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,270330.21,true,moved|moved,263,12,2007-12-01,true,complete
2007,expense,29.90.32.,Valtionosuudet ja -avustukset museoille,Opetus- ja kulttuuriministeriön hallinnonala,5400,true,moved,2,12,2007-12-01,true,complete
2007,expense,29.90.50.,Eräät avustukset,Kauppa- ja teollisuusministeriön hallinnonala,88165135.07,false,,1761,12,2007-12-01,true,complete
2007,expense,29.90.51.,"Apurahat taiteilijoille, kirjailijoille ja kääntäjille",Opetus- ja kulttuuriministeriön hallinnonala,4417.63,false,,12,12,2007-12-01,true,complete
2007,expense,29.90.52.,Valtionosuus liikunnan koulutuskeskuksille ja rahoitus liikuntatieteellisten hankkeiden arviointikustannuksiin,Opetus- ja kulttuuriministeriön hallinnonala,5433541.72,false,,43,12,2007-12-01,true,complete
2007,expense,29.90.70.,Kaluston hankinta,Opetus- ja kulttuuriministeriön hallinnonala,766046.28,false,,91,12,2007-12-01,true,complete
